"PID","lebe_cont","cand_rightwing","cand_change_R","cand_exp","cand_change","cand_econ","cand_cult","mob","soccon","lonely","selfplacement","mob_1R","mob_2","mob_3R","mob_4","mob_5","mob_6","mob_7R","mob_8R","soccon_1","soccon_2","soccon_3","soccon_4R","soccon_5","lonely_1","lonely_2","lonely_3","lebecool_self","lebecool_white","lebecool_black","lebecool_asian","lebecool_latino","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","att_1","att_2","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"JY194hc",20,6,6,2,2,7,5,6.25,2,3,3,6,6,7,6,6,6,7,6,2,2,2,2,2,1,1,1,80,80,80,80,80,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,65,"man","multiracial","4yearColl","$20,001-$40,000",2,4,0,1,0,0,1,NA
"WH828ss",66,1,7,4,1,1,1,4.25,3.6,6,3,5,2,6,4,4,5,4,4,4,2,4,3,5,2,2,2,50,71,28,75,33,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,41,"woman","White","GED","$60,001-$80,000",4,2,1,0,0,1,0,NA
"EI256ow",25,6,2,2,6,6,6,5,3.8,4,5,5,5,5,5,5,5,5,5,5,3,4,3,4,1,2,1,32,68,67,46,65,6,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,62,"man","White","GED","$20,001-$40,000",2,2,1,1,0,0,1,"All good"
"QV787ly",20,6,3,5,5,5,7,4,1.6,3,1,2,6,2,6,5,6,3,2,1,2,2,1,2,1,1,1,89,83,26,40,35,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,50,"man","White","MA","Over $200,000",11,5,1,1,1,0,0,NA
"YK940nv",30,1.5,5,3,3,2,1,5.625,1,3,3,7,5,6,5,5,5,7,5,1,1,1,1,1,1,1,1,80,96,60,88,30,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,49,"man","multiracial","GED","$20,001-$40,000",2,2,0,1,0,0,1,NA
"HW396gv",79,4.5,2,5,6,4,5,4.5,3.2,5,3,5,5,3,6,4,4,4,5,3,4,3,4,2,2,1,2,0,0,0,0,0,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,33,"man","White","MA","$100,001-$120,000",6,5,1,1,1,0,0,NA
"MA942ly",60,3.5,4,2,4,5,2,4.375,4.8,6,2,3,5,3,6,5,5,5,3,5,5,5,3,6,2,2,2,62,83,50,40,40,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,28,"man","Black or African American","4yearColl","$100,001-$120,000",6,4,0,1,1,0,0,NA
"MZ598oe",30,1,3,6,5,1,1,3.75,6.6,7,5,6,3,6,2,3,4,3,3,7,6,7,7,6,3,1,3,10,61,20,40,22,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,30,"man","Black or African American","GED","$40,001-$60,000",3,2,0,1,0,0,1,NA
"DN851rk",80,2,3,4,5,2,2,5.125,6,9,5,5,5,5,5,5,5,5,6,6,6,6,6,6,3,3,3,7,86,21,18,19,3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,21,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,0,1,NA
"RZ845hh",20,3,5,3,3,3,3,6,1.8,3,2,6,6,6,6,6,6,6,6,1,3,2,1,2,1,1,1,81,87,57,79,63,4,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,38,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,1,0,0,"None"
"AE751gy",83,1,6,5,2,1,1,4.5,5.8,7,4,4,4,5,5,5,4,4,5,6,6,6,5,6,2,2,3,18,100,33,44,14,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,39,NA,"Asian","2yearColl","$20,001-$40,000",2,3,0,NA,0,1,0,NA
"IC939vy",20,5.5,5,6,3,4,7,7,3.4,6,3,7,7,7,7,7,7,7,7,3,2,5,2,5,2,2,2,76,81,71,100,53,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,32,"woman","White","GED","$20,001-$40,000",2,2,1,0,1,0,0,NA
"XE974gj",5,6.5,3,3,5,7,6,7,1,3,3,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,83,85,60,90,75,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,36,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,1,0,0,NA
"NG337eq",30,4,4,3,4,4,4,5.5,4,4,4,5,6,5,5,5,6,6,6,5,5,3,2,5,1,1,2,73,95,76,80,70,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,59,"man","White","GED","$100,001-$120,000",6,2,1,1,0,0,1,NA
"IB625xp",42,4,3,4,5,5,3,5.5,4.8,5,3,6,5,6,5,5,5,6,6,5,5,5,4,5,1,2,2,64,69,62,67,61,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,50,"woman","White","MA","$60,001-$80,000",4,5,1,0,0,0,1,NA
"GX623kk",21,6.5,3,5,5,7,6,4.125,1.2,3,1.5,6,3,3,3,7,3,5,3,1,1,1,2,1,1,1,1,30,30,20,29,18,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,47,"woman","White","GED","$140,001-$160,000",8,2,1,0,1,0,0,NA
"RG700qd",98,1.5,4,5,4,1,2,2,4.2,3,5,2,2,2,2,2,2,2,2,4,2,5,5,5,1,1,1,8,88,18,42,21,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,31,"man","White","GED","$60,001-$80,000",4,2,1,1,0,0,1,NA
"UU937dq",77,1.5,4,7,4,2,1,2.875,6.2,9,2,3,1,3,3,3,1,3,6,6,6,7,6,6,3,3,3,80,100,57,60,53,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,26,"woman","multiracial","2yearColl","$60,001-$80,000",4,3,0,0,0,1,0,NA
"EC307nv",62,1.5,4,4,4,2,1,4.125,3.2,6,3,5,2,6,5,2,3,5,5,3,5,3,2,3,2,2,2,49,62,40,50,42,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,50,"man","White","MA","$20,001-$40,000",2,5,1,1,0,1,0,NA
"MG898ft",71,3.5,1,4,7,4,3,4.375,4.8,6,4.5,3,5,6,5,5,5,3,3,5,5,5,4,5,2,2,2,61,62,61,62,62,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,50,"woman","White","2yearColl","$120,001-$140,000",7,3,1,0,0,0,1,NA
"PF606gy",22,7,7,1,1,7,7,3.75,3.2,6,2,3,5,4,3,3,4,3,5,3,3,3,3,4,2,2,2,70,65,39,96,50,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,42,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,1,0,0,NA
"DU156iu",22,4.5,2,7,6,3,6,4,1.6,3,4.5,3,7,3,6,5,5,1,2,1,2,2,2,1,1,1,1,75,80,79,77,75,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,52,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,1,0,0,NA
"OU972mq",96,2.5,7,2,1,1,4,5.75,6.4,9,4,3,6,7,7,5,6,6,6,7,6,7,5,7,3,3,3,32,40,50,77,25,3,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,64,"woman","multiracial","4yearColl","$0-$20,000",1,4,0,0,0,0,1,NA
"ZM564jf",35,3,5,4,3,3,3,5,3.2,4,2,5,5,5,5,5,5,5,5,3,4,3,3,3,2,1,1,70,75,40,60,30,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,44,"man","Asian","PHD","$140,001-$160,000",8,6,0,1,0,0,1,NA
"DS442mh",66,4,5,6,3,3,5,4.75,2.4,4,3,5,5,5,5,4,4,6,4,3,3,2,2,2,1,1,2,44,60,37,50,39,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,45,"man","Asian","GED","$40,001-$60,000",3,2,0,1,0,1,0,NA
"II576bg",10,4,3,4,5,2,6,6.375,1.8,7,2,6,6,6,7,6,7,7,6,2,2,2,1,2,2,2,3,86,95,40,71,56,6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,34,"woman","White","GED","$120,001-$140,000",7,2,1,0,0,1,0,"No"
"HL723rr",70,5.5,5,4,3,5,6,5.75,3,8,3,5,6,7,5,5,6,6,6,4,3,2,3,3,3,2,3,45,80,30,65,40,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,44,"man","Asian","GED","$80,001-$100,000",5,2,0,1,1,0,0,"Great srurvey!"
"SJ099fl",73,4.5,3,4,5,3,6,2.75,4.8,8,5,5,2,5,2,2,2,2,2,5,5,5,3,6,2,3,3,40,85,73,93,83,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,24,"woman","multiracial","4yearColl","$40,001-$60,000",3,4,0,0,1,0,0,NA
"ZD283zb",30,1.5,4,3,4,2,1,3,3,6,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,60,90,30,45,20,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,36,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,0,1,"N/A"
"LY697zk",10,4,3,4,5,4,4,5.75,2,3,3,6,5,7,5,5,6,6,6,2,2,2,2,2,1,1,1,70,81,60,77,43,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,57,"woman","Black or African American","PHD","$140,001-$160,000",8,6,0,0,0,0,1,NA
"UX054oo",0,1,3,5,5,1,1,2.625,1.6,3,1.5,3,2,3,2,2,3,3,3,1,1,2,2,2,1,1,1,93,93,63,92,79,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,74,"woman","White","MA","$120,001-$140,000",7,5,1,0,0,1,0,NA
"OM059fd",60,2.5,3,2,5,3,2,3,5,5,5,3,3,3,3,3,3,3,3,5,5,5,5,5,1,2,2,11,85,62,75,24,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,60,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,0,1,"none thank you"
"VK660ri",30,1,7,4,1,1,1,6,5,8,4,6,5,7,6,6,6,6,6,5,5,5,4,6,3,3,2,45,100,25,70,50,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,28,"man","Hispanic, Latino, or Spanish origin","4yearColl","$40,001-$60,000",3,4,0,1,0,1,0,NA
"XT742gd",72,3.5,2,6,6,2,5,3.5,4,5,5,4,3,3,3,3,5,4,3,5,3,4,3,5,1,2,2,55,80,60,70,60,4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,60,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,1,0,"none"
"WZ785at",10,2.5,3,5,5,2,3,3.125,2.6,4,4,3,3,5,3,2,3,3,3,3,2,2,3,3,2,1,1,23,65,18,33,28,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,53,"man","White","GED","$20,001-$40,000",2,2,1,1,0,0,1,"Nothing comes to mind."
"GV031mg",50,3,4,4,4,5,1,6,1,3,3,6,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,38,100,23,22,44,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,24,"man","White","2yearColl","$20,001-$40,000",2,3,1,1,1,0,0,"None"
"EA967dj",60,1.5,3,2,5,1,2,4.75,2.2,3,3,6,3,5,5,3,5,6,5,2,2,3,2,2,1,1,1,21,69,22,7,10,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,48,"woman","Black or African American","4yearColl","$80,001-$100,000",5,4,0,0,0,1,0,NA
"TB187qx",50,1,5,4,3,1,1,3.625,3.8,3,1.5,3,4,3,4,4,4,4,3,5,2,5,2,5,1,1,1,80,80,30,75,50,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,48,"woman","White","MA","Over $200,000",11,5,1,0,0,1,0,NA
"EA666up",85,3.5,5,5,3,3,4,5.75,5.6,9,5,6,5,5,6,5,7,6,6,7,5,7,2,7,3,3,3,16,84,62,76,50,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,50,"woman","White","GED","$0-$20,000",1,2,1,0,1,0,0,NA
"QY045va",75,1,4,5,4,1,1,4.5,5,6,5,5,3,6,6,2,4,5,5,5,5,6,3,6,2,2,2,25,90,30,70,55,2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,31,"woman","White","4yearColl","$0-$20,000",1,4,1,0,0,0,1,"Currently I am lower on that scale in terms of ranking due to being unemployed, in debt, a woman, etc. Some of this may change"
"HX047wx",60,2.5,3,4,5,3,2,5.875,3.4,6,2.5,6,5,6,6,6,6,6,6,4,4,3,3,3,2,2,2,50,60,40,50,40,3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,36,"man","White","GED","$40,001-$60,000",3,2,1,1,0,1,0,NA
"PO034cs",17,5.5,5,2,3,4,7,5.5,2,3,2,5,6,5,6,6,6,5,5,2,2,2,2,2,1,1,1,69,82,18,55,63,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,54,"man","Other (please specify)","4yearColl","$80,001-$100,000",5,4,0,1,1,0,0,"None"
"GN455nv",76,6,2,2,6,6,6,6,4.4,3,4,6,6,6,6,6,6,6,6,6,6,2,2,6,1,1,1,11,48,42,3,56,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,61,"woman","White","GED","$140,001-$160,000",8,2,1,0,1,0,0,NA
"KW241wc",36,4,2,5,6,3,5,4.25,2.8,4,3,2,7,2,6,5,5,2,5,3,3,2,2,4,2,1,1,79,82,70,90,67,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,46,"man","White","MA","$140,001-$160,000",8,5,1,1,0,0,1,"none"
"UT908ak",13,5,3,4,5,5,5,5.625,1,3,2,5,6,6,6,6,6,5,5,1,1,1,1,1,1,1,1,55,58,45,49,40,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,36,"man","White","GED","$60,001-$80,000",4,2,1,1,0,0,1,NA
"ZX608ki",50,1.5,2,4,6,2,1,4,1.4,3,2,4,4,4,4,4,4,4,4,1,2,1,2,1,1,1,1,50,55,30,45,36,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,36,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,0,1,0,NA
"MA532em",73,6.5,6,5,2,6,7,5.25,4.2,6,5,5,1,7,5,6,5,6,7,5,5,3,4,4,2,2,2,29,47,47,54,44,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,50,"woman","White","GED","$180,001-$200,000",10,2,1,0,1,0,0,NA
"WR986dv",2,4,2,5,6,3,5,6.375,1,3,2,7,6,6,6,6,6,7,7,1,1,1,1,1,1,1,1,80,85,42,51,44,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,56,"woman","White","MA","$180,001-$200,000",10,5,1,0,1,0,0,NA
"LV409hh",39,1.5,7,4,1,2,1,6.5,1.6,3,1,7,6,7,6,6,6,7,7,1,1,1,3,2,1,1,1,51,44,30,40,30,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,41,"man","White","GED","$140,001-$160,000",8,2,1,1,0,1,0,NA
"SA179eh",22,3.5,4,3,4,4,3,4.375,2.4,3,1.5,4,5,3,5,5,5,3,5,2,2,2,3,3,1,1,1,80,80,40,66,48,2,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,43,"woman","White","MA","$60,001-$80,000",4,5,1,0,1,0,0,NA
"UC840xa",75,5.5,7,4,1,4,7,2,1.2,3,3,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,58,85,39,64,17,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,53,"woman","White","MA","$60,001-$80,000",4,5,1,0,1,0,0,NA
"EG715kh",0,1,1,7,7,1,1,5.125,1.8,3,1,5,5,5,5,5,5,5,6,2,2,2,1,2,1,1,1,93,84,73,69,71,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,39,"man","White","MA","$160,001-$180,000",9,5,1,1,0,1,0,"nice study"
"AI842ie",20,4,2,5,6,5,3,6,2.2,3,3,6,6,6,6,6,6,6,6,2,2,2,2,3,1,1,1,65,70,45,75,50,3,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,34,"woman","White","4yearColl","$140,001-$160,000",8,4,1,0,1,0,0,NA
"IV321zk",0,3.5,3,1,5,3,4,5.5,2,3,2,5,6,6,5,6,6,5,5,2,2,2,2,2,1,1,1,76,80,52,70,55,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,61,"man","White","MA","$140,001-$160,000",8,5,1,1,0,0,1,NA
"LA208jf",5,4,1,7,7,1,7,6.125,1.6,3,1.5,6,7,6,6,6,6,6,6,1,1,2,2,2,1,1,1,77,77,30,44,40,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,34,"man","White","4yearColl","$60,001-$80,000",4,4,1,1,1,0,0,"All went well"
"RS666ba",80,1,6,5,2,1,1,4.75,5.8,9,2.5,5,5,5,3,5,5,5,5,7,7,6,3,6,3,3,3,60,90,30,60,20,4,"No preference",NA,NA,"Neither","Independent | Neither",1,1,1,30,"man","Asian","GED","$40,001-$60,000",3,2,0,1,0,0,0,NA
"ZR942mh",70,7,6,2,2,7,7,6,2.4,6,2,6,6,6,6,6,6,6,6,3,3,2,2,2,2,2,2,80,70,60,90,50,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,54,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,1,0,0,NA
"DA143if",91,2,7,4,1,2,2,3.625,6,9,5,3,5,4,3,4,4,3,3,6,6,6,6,6,3,3,3,19,49,29,63,32,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,34,"man","White",NA,NA,NA,NA,1,1,0,0,1,NA
"FP945on",8,6.5,2,4,6,7,6,6,2,3,1.5,6,6,6,6,7,4,7,6,2,2,2,2,2,1,1,1,31,31,20,26,19,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,68,"woman","White","MA","$40,001-$60,000",3,5,1,0,1,0,0,NA
"TA190lb",19,6,2,7,6,6,6,4.75,5.6,7,3,3,5,1,6,7,7,7,2,6,7,7,2,6,2,2,3,0,0,0,0,0,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,31,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,1,0,0,NA
"VL057li",70,1,6,4,2,1,1,3.625,5,5,2,5,3,6,3,3,3,3,3,6,5,5,3,6,1,2,2,81,90,50,70,50,1,"Other party",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,38,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,0,0,0,NA
"UA319iq",76,1,7,4,1,1,1,4,5.2,9,5,4,4,4,4,4,4,4,4,4,6,6,4,6,3,3,3,15,100,20,85,20,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,43,"man","Black or African American","2yearColl","$60,001-$80,000",4,3,0,1,0,0,1,"why did you want to know about my favourite colour?

:-)


the successes of a few, should not be interpreted as the standing of the many

also: didn't chris rock tell you, that a poor white person wouldn't want to trade places with him?
and he's *rich*?


as far as your queries regarding Social Status: there just was something about the way those queries were worded, which rubbed me the wrong way

so, no: no, i could not give ""straight"" answers to any of them
in their current form"
"AT872ub",68,4.5,2,7,6,5,4,4.5,2,5,1,5,3,6,5,5,5,2,5,2,2,2,2,2,1,2,2,77,71,76,69,71,4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,1,1,60,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,0,0,1,NA
"JN934hy",16,4.5,1,5,7,7,2,5.75,3,4,3,6,6,3,6,6,6,6,7,2,2,5,2,4,1,1,2,0,0,0,0,0,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,72,"woman","White","2yearColl","$100,001-$120,000",6,3,1,0,0,0,1,NA
"TH785rj",10,6,2,6,6,6,6,4,2.8,4,2,3,5,3,5,5,5,4,2,2,2,2,6,2,1,1,2,81,83,41,49,43,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,35,"man","White","MA","$100,001-$120,000",6,5,1,1,1,0,0,"Thank you"
"TF688yw",97,4.5,3,2,5,5,4,3.375,5.8,9,4,4,3,4,3,3,3,4,3,6,7,6,5,5,3,3,3,27,55,23,70,30,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,47,"man","multiracial","GED","$40,001-$60,000",3,2,0,1,0,0,1,NA
"ZK323li",6,5,5,6,3,3,7,5.375,1.8,3,2,6,7,6,7,5,5,2,5,2,1,2,2,2,1,1,1,74,78,29,15,23,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,30,"woman","White","4yearColl","$180,001-$200,000",10,4,1,0,1,0,0,NA
"HS315hf",40,6.5,1,3,7,7,6,4.875,2,6,4,5,5,5,5,5,4,5,5,2,2,2,2,2,2,2,2,50,80,40,90,51,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,58,"woman","White","4yearColl","$180,001-$200,000",10,4,1,0,1,0,0,NA
"RG331dx",56,4,4,4,4,4,4,4,4,6,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,59,58,60,57,57,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,41,"man","White","MA","$40,001-$60,000",3,5,1,1,1,0,0,NA
"JK017kz",60,3,2,3,6,3,3,2,3.4,4,3,2,2,2,2,2,2,2,2,3,3,3,3,5,1,2,1,36,43,21,51,27,4,"Independent",NA,NA,"Neither","Independent | Neither",1,1,1,48,"man","White","GED","$100,001-$120,000",6,2,1,1,0,0,1,"No comments"
"DZ564ce",15,5,2,5,6,5,5,5.875,2,4,2,6,5,6,6,6,6,6,6,2,2,2,2,2,2,1,1,59,84,34,44,22,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,42,"man","multiracial","GED","$140,001-$160,000",8,2,0,1,1,0,0,"No comments. Thank you."
"WF047ll",40,4.5,3,4,5,4,5,4.875,3,5,5,5,4,5,5,5,5,5,5,3,3,3,3,3,1,2,2,50,90,69,81,61,6,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,34,"man","Black or African American","PHD","$140,001-$160,000",8,6,0,1,1,0,0,"None"
"LE177ax",19,7,3,4,5,7,7,6,2,5,3,6,6,6,6,6,6,6,6,2,2,2,2,2,1,2,2,58,90,11,64,24,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,43,"man","White","PHD","$80,001-$100,000",5,6,1,1,1,0,0,"none"
"DN278ut",64,2.5,4,4,4,2,3,4.25,4,6,1,4,4,3,5,5,5,4,4,5,3,4,3,5,1,2,3,56,28,36,15,44,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,1,1,37,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,0,1,0,NA
"BT384cs",35,4.5,3,5,5,4,5,4.375,3.2,6,5,5,6,2,5,5,5,3,4,4,3,3,2,4,2,2,2,43,75,48,59,65,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,42,"man","Black or African American","GED","$40,001-$60,000",3,2,0,1,1,0,0,NA
"RO830vj",44,6.5,4,5,4,6,7,5.875,2.4,4,4,6,6,6,6,6,5,6,6,2,3,2,3,2,2,1,1,55,59,59,59,49,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,34,"man","Black or African American","4yearColl","$40,001-$60,000",3,4,0,1,1,0,0,"n/a"
"UC001bf",28,1,7,4,1,1,1,6.25,2,3,1.5,7,5,7,5,7,7,7,5,1,1,1,2,5,1,1,1,100,100,94,82,83,4,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,69,"woman","White","2yearColl","$80,001-$100,000",5,3,1,0,0,1,0,"Thank you"
"DB795ww",35,2,6,5,2,2,2,4.5,2.6,6,1,4,4,5,5,4,5,4,5,2,3,3,3,2,2,2,2,59,55,43,48,39,2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,42,"woman","White","MA","$140,001-$160,000",8,5,1,0,0,1,0,NA
"UO786sw",8,5.5,4,4,4,4,7,5.125,1.6,3,1,6,5,4,5,5,5,5,6,1,2,2,1,2,1,1,1,77,75,19,26,40,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,35,"man","White","2yearColl","$100,001-$120,000",6,3,1,1,1,0,0,NA
"IY417vb",60,1.5,6,3,2,2,1,2.125,5,5,3,3,1,3,2,1,2,3,2,6,5,5,3,6,1,2,2,62,91,45,69,48,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,52,"woman","White","4yearColl","$60,001-$80,000",4,4,1,0,0,1,0,NA
"UZ056vk",85,1,7,3,1,1,1,1.625,6,8,2,3,1,3,1,1,1,2,1,6,6,6,5,7,2,3,3,60,70,50,50,55,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,1,1,63,"woman","White","GED","$80,001-$100,000",5,2,1,0,0,1,0,NA
"NX554hy",67,2.5,3,4,5,3,2,5,4.8,5,3,5,5,5,5,5,4,5,6,6,5,5,3,5,1,2,2,0,0,0,0,0,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,45,"woman","White","GED","$60,001-$80,000",4,2,1,0,1,0,0,NA
"WV342hd",29,3.5,5,4,3,3,4,5,2.2,3,1.5,6,4,6,4,4,4,6,6,1,1,1,7,1,1,1,1,71,71,40,54,54,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,39,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,1,0,0,NA
"VK414ld",60,4,1,7,7,3,5,7,1.4,6,4,7,7,7,7,7,7,7,7,1,1,1,3,1,2,2,2,8,97,9,54,6,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,40,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,1,0,0,NA
"HD102fs",50,2.5,4,4,4,3,2,5.625,5,4,1,5,6,6,5,6,5,6,6,5,5,5,5,5,1,1,2,76,75,31,61,34,4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,1,1,45,"woman","White","4yearColl","$140,001-$160,000",8,4,1,0,0,0,1,NA
"VE725rv",65,4.5,2,6,6,4,5,5.75,4.2,5,2,6,6,3,6,7,6,6,6,5,3,5,2,6,2,2,1,50,0,35,15,65,5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,1,1,50,"woman","Hispanic, Latino, or Spanish origin","2yearColl","$60,001-$80,000",4,3,0,0,1,0,0,NA
"ZY883lp",10,1.5,6,6,2,1,2,5,1,3,3,4,5,4,5,5,5,6,6,1,1,1,1,1,1,1,1,65,75,40,70,45,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,33,"man","White","MA","$140,001-$160,000",8,5,1,1,1,0,0,NA
"QV093yf",40,7,4,4,4,7,7,5.875,3.2,5,5,6,5,6,6,6,6,6,6,2,5,2,2,5,2,1,2,15,70,65,40,25,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,67,"woman","White","MA","$0-$20,000",1,5,1,0,1,0,0,"no other comments"
"XU449kq",10,5.5,5,3,3,4,7,5.875,1.6,3,1.5,5,6,6,6,6,6,6,6,2,1,2,2,1,1,1,1,80,80,69,70,60,7,"Republican",NA,"Strong",NA,"Republican | Strong",1,1,1,39,"man","White","GED","$60,001-$80,000",4,2,1,1,1,0,0,"Great study enjoyed taking it everything went perfect. :)"
