"PID","STATE","COUNTY","CAND_1","CAND_2","RACETYPE","PLACENAME","lebe_cont","vote_sweep","vote_sweep_all","vote_other","vote_inc_all","vote_t2","vote_sweep_t2","vote_sweep_all_t2","vote_other_t2","vote_inc_all_t2","cand1_change","cand2_change","cand1_rightwing","cand2_rightwing","cand1_cult","cand2_cult","cand1_econ","cand2_econ","vote_turnout","vote_who","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","party_id","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"AA207ao","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",61,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,1.5,4.5,1,4,2,5,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,37,"man","White","MA","$80,001-$100,000",5,5,1,1,0,1,0,NA
"AA222ul","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,1,1,0,0,NA,NA,NA,NA,NA,3,3,4,2.5,4,2,4,3,"Not sure","Jack Ciattarelli",4,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,32,"woman","White","GED","$20,001-$40,000",2,2,1,0,0,0,0,NA
"AC689lr","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",45,0,0,0,1,"Mikie Sherill",0,0,0,1,2,4,6.5,3.5,7,3,6,4,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,33,"man","Asian","4yearColl","$60,001-$80,000",4,4,0,1,0,1,0,NA
"AC758ua","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",45,1,1,0,0,"Omar Fateh",1,1,0,0,4,4,5,2.5,6,1,4,4,"Yes","Omar Fateh",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,28,"woman","Asian","4yearColl","$100,001-$120,000",6,4,0,0,0,1,0,NA
"AI279ov","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",8,NA,0,1,0,"Zohran Mamdani",1,1,0,0,6,4,2.5,4,1,4,4,4,"Yes",NA,2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,64,"woman","White","GED","$80,001-$100,000",5,2,1,0,0,1,0,NA
"AN157kw","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",73,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,3,3.5,4.5,2,6,5,3,"Yes","Zohran Mamdani",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,31,"man","Asian","GED","$20,001-$40,000",2,2,0,1,0,1,0,NA
"AP867qx","New Jersey","Sussex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",18,0,0,0,1,"Mikie Sherill",0,0,0,1,6,3,6.5,1.5,6,2,7,1,"Yes","Mikie Sherill",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,55,"woman","White","MA","$120,001-$140,000",7,5,1,0,1,0,0,"I usually vote Republican, but as a teacher with a pension I have to go with the Democrat on this one."
"AP999xh","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",40,1,1,0,0,"Omar Fateh",1,1,0,0,2,5,5.5,2,5,2,6,2,"Yes","Omar Fateh",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,31,"man","White","2yearColl","$80,001-$100,000",5,3,1,1,0,1,0,NA
"AQ261qr","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",37,1,1,0,0,NA,NA,NA,NA,NA,7,1,2,6,2,5,2,7,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,28,"man","Asian","4yearColl","$140,001-$160,000",8,4,0,1,0,1,0,NA
"AQ548ok","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",31,1,1,0,0,"Jack Ciattarelli",1,1,0,0,5,1,7,1,7,1,7,1,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,57,"woman","White","PHD","Over $200,000",11,6,1,0,1,0,0,NA
"AS927sn","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",80,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,1.5,6,1,6,2,6,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,28,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,1,0,NA
"AS927sn","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",80,1,1,0,0,NA,NA,0,1,0,6,1,1.5,6,1,6,2,6,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,28,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,1,0,NA
"AV465uq","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",43,NA,0,1,0,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,"Not sure",NA,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,20,NA,"Asian","GED","$80,001-$100,000",5,2,0,NA,0,1,0,NA
"AX665tc","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",80,NA,0,1,0,NA,NA,NA,NA,NA,5,1,1,5.5,1,6,1,5,"Not sure","none",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,36,"woman","Other (please specify)","PHD","$180,001-$200,000",10,6,0,0,0,1,0,"I am planning on not voting for mayor because I think at the moment Mamdani is winning strongly enough that my vote doesn't matter, and I have extensive personal experience with him (we were part of the same organization for ~3 years) and find him very unpleasant on a personal level. If it looks like Cuomo might win then I will have to vote for Mamdani, but if Mamdani can win without me then I won't vote for him."
"AZ493zv","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",60,NA,0,1,0,NA,NA,0,1,0,1,4,5,3,5,3,5,3,"Yes","Dewayne Davis",1,"Other party",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,35,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,0,0,NA
"BG018dv","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",62,0,0,0,1,"Mikie Sherill",0,0,0,1,4,2,7,4,7,3,7,5,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,27,"man","Asian","4yearColl","Over $200,000",11,4,0,1,0,1,0,NA
"BG499tc","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",38,NA,0,1,0,"No Vote",NA,0,1,0,7,3,1,3.5,1,4,1,3,"Yes",NA,4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,27,"man","multiracial","4yearColl",NA,NA,4,0,1,0,0,1,NA
"BH598wn","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",0,NA,0,1,0,"Andrew Cuomo",0,0,0,1,6,6,6,6,6,6,6,6,"Yes","Curtis Sliwa",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,28,"woman","Black or African American","MA","$100,001-$120,000",6,5,0,0,0,1,0,NA
"BH643yd","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",47,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,3,1.5,3.5,2,4,1,3,"Not sure","Zohran Mamdani",2,"Other party",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,25,"man","multiracial","4yearColl","$80,001-$100,000",5,4,0,1,0,0,0,NA
"BL932po","New Jersey","Passaic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",30,0,0,0,1,"Mikie Sherill",0,0,0,1,7,2,7,1.5,7,2,7,1,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,19,"woman","White","GED","$60,001-$80,000",4,2,1,0,0,1,0,NA
"BN397yi","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",57,1,1,0,0,"Zohran Mamdani",1,1,0,0,4,5,3.5,4,3,5,4,3,"Yes","Zohran Mamdani",5,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,32,"man","Asian","MA","$120,001-$140,000",7,5,0,1,0,1,0,NA
"BN678sc","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",40,1,1,0,0,"Zohran Mamdani",1,1,0,0,3,4,1,5.5,1,6,1,5,"Yes","Zohran Mamdani",4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,31,"man","Hispanic, Latino, or Spanish origin","4yearColl","$60,001-$80,000",4,4,0,1,0,0,1,NA
"BN891cm","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",30,1,1,0,0,NA,NA,NA,NA,NA,3,1,1,6.5,1,6,1,7,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,39,"woman","White","MA","$160,001-$180,000",9,5,1,0,0,1,0,NA
"BN920lq","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,0,0,0,1,"Mikie Sherill",0,0,0,1,5,3,6,2,7,1,5,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,21,"man","White","GED","$60,001-$80,000",4,2,1,1,0,1,0,NA
"BN944ur","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",60,1,1,0,0,"Zohran Mamdani",1,1,0,0,7,1,1,4,1,3,1,5,"Yes","Zohran Mamdani",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,30,"man","Black or African American","GED","$20,001-$40,000",2,2,0,1,0,0,1,NA
"BR194vg","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,1,1,0,0,NA,NA,NA,NA,NA,6,2,5,3,6,2,4,4,"Not sure","Jack Ciattarelli",5,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,32,"woman","White","MA","$60,001-$80,000",4,5,1,0,1,0,0,NA
"BR313wi","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",75,0,0,0,1,"Mikie Sherill",0,0,0,1,5,2,5.5,4.5,7,4,4,5,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,42,"woman","multiracial","4yearColl","$160,001-$180,000",9,4,0,0,0,1,0,NA
"BU402ww","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",92,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,2,1.5,6,1,5,2,7,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,23,"woman","Black or African American","4yearColl",NA,NA,4,0,0,0,1,0,NA
"BV965xx","New Jersey","Passaic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,NA,0,1,0,NA,NA,0,1,0,3,3,4.5,5,5,5,4,5,"Not sure",NA,2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,25,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,1,0,NA
"BX854yy","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,NA,0,1,0,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,"No",NA,2,"No preference",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,35,"woman","Black or African American","GED","$60,001-$80,000",4,2,0,0,0,0,0,NA
"BY458ns","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",100,0,0,0,1,"Mikie Sherill",0,0,0,1,7,3,5,3.5,7,3,3,4,"Yes","Mikie Sherill",6,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,41,"woman","White","GED","$0-$20,000",1,2,1,0,0,1,0,NA
"BY583tb","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,"Mikie Sherill",0,0,0,1,2,5,4.5,1,4,1,5,1,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,53,"woman","Black or African American","GED","$180,001-$200,000",10,2,0,0,0,0,1,NA
"BY783me","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",64,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,4,2.5,5,2,5,3,5,"Yes","Zohran Mamdani",3,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,20,"woman","Black or African American","GED","$60,001-$80,000",4,2,0,0,0,1,0,NA
"BZ612xl","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",90,1,1,0,0,NA,NA,NA,NA,NA,7,1,1,6,1,6,1,6,"Yes","Zohran Mamdani",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,61,"man","White","MA","$160,001-$180,000",9,5,1,1,0,1,0,NA
"BZ933ap","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,0,0,0,1,"Mikie Sherill",0,0,0,1,7,1,7,5,7,5,7,5,"Yes","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,37,"woman","White","MA","$0-$20,000",1,5,1,0,0,1,0,NA
"CB219ub","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",81,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,5,3.5,3,1,3,6,3,"Yes","Zohran Mamdani",5,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,42,"woman","Black or African American","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"CP362pr","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",12,1,1,0,0,"Jack Ciattarelli",1,1,0,0,7,2,6.5,1,7,1,6,1,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,36,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,0,1,NA
"CR096kp","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",75,1,1,0,0,"Omar Fateh",1,1,0,0,2,6,5,2,5,2,5,2,"Yes","Omar Fateh",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,60,"man","White","GED","$20,001-$40,000",2,2,1,1,0,1,0,NA
"CT156ny","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",18,0,0,0,1,"Andrew Cuomo",0,0,0,1,7,3,1,4.5,1,4,1,5,"Yes","Andrew Cuomo",4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,25,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,0,1,0,NA
"CV720bz","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",100,1,1,0,0,NA,NA,NA,NA,NA,3,1,3.5,7,3,7,4,7,"Yes","Zohran Mamdani",1,"Independent",NA,NA,"Neither","Independent | Neither","Ind",1,42,"man","White","PHD","$100,001-$120,000",6,6,1,1,0,0,1,NA
"CW090bl","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",31,1,1,0,0,NA,NA,NA,NA,NA,3,1,5.5,1.5,5,1,6,2,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican","Rep",1,26,"man","Asian","4yearColl","$60,001-$80,000",4,4,0,1,0,0,1,NA
"CY116bf","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",20,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,1,6.5,1,6,1,7,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,28,"woman","Hispanic, Latino, or Spanish origin","4yearColl","$60,001-$80,000",4,4,0,0,0,1,0,NA
"CY369jc","New York","Richmond","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",71,1,1,0,0,NA,NA,NA,NA,NA,6,1,3,5,1,7,5,3,"Yes","Zohran Mamdani",3,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,28,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,0,1,0,NA
"CZ599zr","New Jersey","Passaic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",70,0,0,0,1,"Mikie Sherill",0,0,0,1,1,5,6.5,2.5,7,3,6,2,"Yes","Mikie Sherill",3,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,27,"woman","White","GED","$0-$20,000",1,2,1,0,0,1,0,NA
"DD403sv","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",70,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,4,4.5,2,7,6,2,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,27,"woman","Black or African American","2yearColl","$60,001-$80,000",4,3,0,0,0,1,0,NA
"DF400eu","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",65,0,0,0,1,NA,NA,NA,NA,NA,4,5,4.5,3.5,5,3,4,4,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,33,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,0,1,0,NA
"DG140bj","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,"Mikie Sherill",0,0,0,1,1,1,7,3.5,7,4,7,3,"No","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,29,"man","Black or African American","4yearColl","$60,001-$80,000",4,4,0,1,0,1,0,NA
"DG241hf","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",24,1,1,0,0,"Jack Ciattarelli",1,1,0,0,5,2,6,2,7,1,5,3,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,63,"woman","White","2yearColl","$80,001-$100,000",5,3,1,0,1,0,0,NA
"DJ269jl","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",52,1,1,0,0,NA,NA,NA,NA,NA,4,4,2,5.5,1,4,3,7,"No","Jack Ciattarelli",4,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,31,"woman","Asian","MA","$80,001-$100,000",5,5,0,0,0,0,0,NA
"DM778fc","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",71,0,0,0,1,"Andrew Cuomo",0,0,0,1,5,3,4,3.5,2,4,6,3,"Not sure","Andrew Cuomo",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,48,"woman","Black or African American","2yearColl","$140,001-$160,000",8,3,0,0,0,1,0,NA
"DQ069wy","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,1,1,0,0,"Jack Ciattarelli",1,1,0,0,3,6,6,1.5,5,1,7,2,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,52,"woman","White","4yearColl","Over $200,000",11,4,1,0,1,0,0,NA
"DR922dw","New York","Richmond","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",64,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,2,1.5,5,1,5,2,5,"Yes","Zohran Mamdani",4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,29,"man","White","2yearColl","$40,001-$60,000",3,3,1,1,0,1,0,NA
"DS536hq","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",25,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,1.5,4.5,1,4,2,5,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,30,"woman","White","MA","$100,001-$120,000",6,5,1,0,0,1,0,NA
"DT673ua","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",42,0,0,0,1,"Mikie Sherill",0,0,0,1,6,5,5.5,2,7,2,4,2,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,39,"woman","White","4yearColl","Over $200,000",11,4,1,0,0,1,0,NA
"DU042lh","New Jersey","Sussex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,0,0,0,1,NA,NA,NA,NA,NA,7,2,7,2.5,7,2,7,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,40,"woman","White","2yearColl","$60,001-$80,000",4,3,1,0,0,1,0,NA
"DW922fw","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",10,0,0,0,1,"Mikie Sherill",0,0,0,1,3,6,6.5,2.5,7,3,6,2,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,31,"woman","Black or African American","4yearColl","$100,001-$120,000",6,4,0,0,0,1,0,NA
"EA040mh","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",73,1,1,0,0,"Omar Fateh",1,1,0,0,1,6,5,4.5,4,6,6,3,"No","Omar Fateh",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,32,"man","White","4yearColl","Over $200,000",11,4,1,1,0,1,0,NA
"EA307ny","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",80,1,1,0,0,"Zohran Mamdani",1,1,0,0,6,1,1.5,6,1,6,2,6,"Not sure","Zohran Mamdani",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,21,"woman","Asian","GED","$0-$20,000",1,2,0,0,0,1,0,NA
"EA419gv","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,NA,0,1,0,NA,NA,0,1,0,7,4,7,1,7,1,7,1,"No",NA,1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,34,"woman","Black or African American","GED","$80,001-$100,000",5,2,0,0,0,1,0,NA
"ED185wf","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",25,0,0,0,1,"Mikie Sherill",0,0,0,1,1,7,7,1,7,1,7,1,"Yes","Mikie Sherill",2,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic","Dem",1,44,"woman","White","MA","Over $200,000",11,5,1,0,0,0,1,NA
"EF386fa","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",61,0,0,0,1,NA,NA,0,1,0,5,6,4,5.5,4,5,4,6,"No","Mikie Sherill",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong","Rep",1,28,"man","Asian","MA","Over $200,000",11,5,0,1,1,0,0,NA
"EG822wg","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",90,1,1,0,0,NA,NA,NA,NA,NA,4,1,2,6.5,1,6,3,7,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,36,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,0,1,0,NA
"EH322dr","New Jersey","Cape May","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",30,NA,0,1,0,NA,NA,NA,NA,NA,5,4,4,4,6,3,2,5,"Yes",NA,6,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican","Rep",1,61,"woman","White","GED","$80,001-$100,000",5,2,1,0,0,0,1,NA
"EH920dc","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",82,1,1,0,0,"Jack Ciattarelli",1,1,0,0,4,4,5,2.5,5,3,5,2,"No","Jack Ciattarelli",4,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,43,"woman","Other (please specify)","4yearColl","Over $200,000",11,4,0,0,0,0,0,NA
"EJ349rd","New Jersey","Cape May","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",5,1,1,0,0,"Jack Ciattarelli",1,1,0,0,4,7,7,1,7,1,7,1,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,82,"woman","White","GED","$40,001-$60,000",3,2,1,0,1,0,0,NA
"EK185us","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",13,0,0,0,1,"Mikie Sherill",0,0,0,1,4,3,6,3.5,6,3,6,4,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,35,"woman","White","MA","Over $200,000",11,5,1,0,0,1,0,NA
"EL437nv","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",70,1,1,0,0,"Zohran Mamdani",1,1,0,0,5,2,1.5,5,1,4,2,6,"Yes","Zohran Mamdani",3,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,37,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"EM824ba","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",65,0,0,0,1,"Andrew Cuomo",0,0,0,1,5,2,1,3.5,1,3,1,4,"Yes","Andrew Cuomo",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,39,"man","White","MA","Over $200,000",11,5,1,1,1,0,0,NA
"EN523pg","New Jersey","Atlantic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",75,0,0,0,1,"Mikie Sherill",0,0,0,1,6,2,6.5,3,7,3,6,3,"Yes","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong","Dem",1,26,"man","White","GED","$80,001-$100,000",5,2,1,1,0,1,0,NA
"EQ437fx","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",30,0,0,0,1,"Mikie Sherill",0,0,0,1,7,3,7,1,7,1,7,1,"Yes","Mikie Sherill",4,"Other party",NA,NA,"Neither","Independent | Neither","Ind",1,52,"woman","multiracial","GED","$60,001-$80,000",4,2,0,0,0,0,0,NA
"ET140jy","New Jersey","Hunterdon","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",90,0,0,0,1,"Mikie Sherill",0,0,0,1,6,3,7,3,7,3,7,3,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,27,"woman","White","4yearColl","$0-$20,000",1,4,1,0,0,1,0,NA
"EU074ao","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",16,0,0,0,1,"Jacob Frey",0,0,0,1,5,7,6.5,1,6,1,7,1,"No","Jacob Frey",6,"Republican",NA,"Strong",NA,"Republican | Strong","Rep",1,55,"woman","White","2yearColl","Over $200,000",11,3,1,0,1,0,0,NA
"EX906qa","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,0,0,0,1,"Mikie Sherill",0,0,0,1,6,4,7,3,7,2,7,4,"Yes","Mikie Sherill",1,"Democrat","Strong",NA,NA,"Democrat | Strong","Dem",1,54,"man","White","MA","$180,001-$200,000",10,5,1,1,0,1,0,NA
"EY131ph","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",50,NA,0,1,0,NA,NA,0,1,0,1,4,7,4,7,4,7,4,"No",NA,4,"No preference",NA,NA,"Neither","Independent | Neither","Ind",1,35,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,0,0,NA
