"PID","STATE","COUNTY","CAND_1","CAND_2","RACETYPE","PLACENAME","lebe_cont","vote_sweep","vote_sweep_all","vote_other","vote_inc_all","cand1_change","cand2_change","cand1_rightwing","cand2_rightwing","cand1_cult","cand2_cult","cand1_econ","cand2_econ","vote_turnout","vote_who","ideo","party_gen","party_dem","party_rep","party_ind","party_followup","is_elg","age","gender","race","edu","income","income_num","edu_num","white_bin","man_bin","rep_bin","dem_bin","ind_bin","feedback"
"LP556gi","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",86,0,0,0,1,5,3,4,3,7,1,1,5,"Yes","Mikie Sherill",1,"Other party",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,30,"woman","Hispanic, Latino, or Spanish origin","GED","$40,001-$60,000",3,2,0,0,0,0,0,NA
"JR585ya","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",42,1,1,0,0,5,3,3,4,1,4,5,4,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,37,"man","Black or African American","GED","$0-$20,000",1,2,0,1,0,1,0,NA
"PG361xa","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",20,1,1,0,0,6,1,2.5,4,1,4,4,4,"Yes","Zohran Mamdani",6,"Democrat","Strong",NA,NA,"Democrat | Strong",1,37,"woman","Black or African American","4yearColl","$0-$20,000",1,4,0,0,0,1,0,NA
"NI040ek","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",25,NA,0,1,0,2,5,1,1,1,1,1,1,"Yes","Jason Rantz",7,"Republican",NA,"Strong",NA,"Republican | Strong",1,56,"man","White","MA","$160,001-$180,000",9,5,1,1,1,0,0,"I feel frustrated that my mayoral choices are two progressive liberals and no way to ever get a republican or conservative candidate even on the ballot."
"KU975al","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",59,0,0,0,1,7,1,7,1,7,1,7,1,"Yes","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,27,"woman","White","4yearColl",NA,NA,4,1,0,0,1,0,NA
"FM533vp","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",59,NA,0,1,0,4,4,4,4,4,4,4,4,"No",NA,3,"No preference",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,46,NA,"White",NA,NA,NA,NA,1,NA,0,0,0,NA
"UV197bi","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,1,1,0,0,3,6,6,1.5,5,1,7,2,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,52,"woman","White","4yearColl","Over $200,000",11,4,1,0,1,0,0,NA
"YK422gq","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,NA,0,1,0,4,5,3.5,4.5,4,4,3,5,"No",NA,3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,32,"man","Asian","4yearColl","$20,001-$40,000",2,4,0,1,0,1,0,NA
"EM499xr","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",100,NA,0,1,0,1,1,1,7,1,7,1,7,"Not sure",NA,3,"No preference",NA,NA,"Neither","Independent | Neither",1,34,"man","Asian","GED","$20,001-$40,000",2,2,0,1,0,0,0,NA
"IS276in","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",40,NA,0,1,0,4,5,4.5,4,5,3,4,5,"No","I would not vote.",4,"Independent",NA,NA,"Neither","Independent | Neither",1,39,"man","White","2yearColl","$40,001-$60,000",3,3,1,1,0,0,1,NA
"QS553es","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",70,0,0,0,1,6,3,7,3,7,3,7,3,"Yes","Mikie Sherill",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,70,"woman","White","2yearColl","$40,001-$60,000",3,3,1,0,0,1,0,NA
"PM933qe","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",0,NA,0,1,0,7,4,1,3.5,1,4,1,3,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,33,"woman","multiracial","4yearColl","$0-$20,000",1,4,0,0,0,0,1,NA
"QU494fr","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",43,1,1,0,0,3,5,2,4,2,4,2,4,"Yes","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,28,"woman","White","4yearColl","$120,001-$140,000",7,4,1,0,0,1,0,NA
"WR162cc","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",50,NA,0,1,0,6,2,2,6,2,6,2,6,"Not sure",NA,4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,25,"woman","White","2yearColl","$0-$20,000",1,3,1,0,0,1,0,NA
"ZQ785hy","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",18,0,0,0,1,7,2,2,3,3,1,1,5,"Yes","Andrew Cuomo",7,"Republican",NA,"Strong",NA,"Republican | Strong",1,23,"woman","White","MA","$180,001-$200,000",10,5,1,0,1,0,0,NA
"IN801ad","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,0,0,0,1,7,4,5,5,7,3,3,7,"Yes","Mikie Sherill",4,"Independent",NA,NA,"Neither","Independent | Neither",1,73,"man","Black or African American","GED","$140,001-$160,000",8,2,0,1,0,0,1,NA
"JS625xk","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,1,1,0,0,7,2,7,1,7,1,7,1,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,35,"man","White","4yearColl","$160,001-$180,000",9,4,1,1,1,0,0,"No comments thank you"
"SY809tg","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",64,0,0,0,1,7,4,1,1.5,1,1,1,2,"Yes","Andrew Cuomo",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,33,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,1,0,0,NA
"QW493so","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",76,0,0,0,1,7,1,4,4,7,1,1,7,"Yes","Mikie Sherill",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,21,"woman","Asian","GED","$60,001-$80,000",4,2,0,0,0,0,1,NA
"FT083pp","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",55,1,1,0,0,5,2,3,4.5,2,4,4,5,"Yes","Zohran Mamdani",4,"No preference",NA,NA,"Neither","Independent | Neither",1,40,"man","Asian","4yearColl","$120,001-$140,000",7,4,0,1,0,0,0,NA
"AT507vi","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",12,1,1,0,0,7,2,6.5,1,7,1,6,1,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Neither","Independent | Neither",1,36,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,0,1,NA
"SD498ea","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",60,NA,0,1,0,1,4,5,3,5,3,5,3,"Yes","Dewayne Davis",1,"Other party",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,35,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,0,0,NA
"LT939ad","New Jersey","Gloucester","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,1,1,0,0,6,2,5,3,6,2,4,4,"Not sure","Jack Ciattarelli",5,"Republican",NA,"Strong",NA,"Republican | Strong",1,32,"woman","White","MA","$60,001-$80,000",4,5,1,0,1,0,0,NA
"HT026tq","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",54,NA,0,1,0,5,3,5.5,3,6,3,5,3,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,29,"woman","Asian","MA","$100,001-$120,000",6,5,0,0,0,0,1,NA
"UD367pl","New Jersey","Cumberland","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,1,1,0,0,5,4,5.5,1,7,1,4,1,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Neither","Independent | Neither",1,42,"woman","White","GED","$80,001-$100,000",5,2,1,0,0,0,1,NA
"MB328dt","New York","Queens","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",65,0,0,0,1,5,2,1,3.5,1,3,1,4,"Yes","Andrew Cuomo",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,39,"man","White","MA","Over $200,000",11,5,1,1,1,0,0,NA
"JQ079vx","Washington","Kitsap","Bruce Harrell","Katie Wilson","Mayoral","Seattle",0,NA,0,1,0,1,7,6,1,5,1,7,1,"No",NA,1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,40,"man","White","4yearColl","$180,001-$200,000",10,4,1,1,0,1,0,"No further comments."
"UC329te","New Jersey","Passaic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",100,0,0,0,1,7,3,7,3.5,7,3,7,4,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,33,"man","multiracial","GED","$20,001-$40,000",2,2,0,1,0,1,0,NA
"IX224st","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",25,1,1,0,0,5,2,5.5,2,6,1,5,3,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,57,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,0,0,1,NA
"DE071fe","New Jersey","Salem","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,1,1,0,0,4,5,5.5,1.5,5,1,6,2,"Yes","Jack Ciattarelli",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,38,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,1,0,0,NA
"YM952lf","New Jersey","Sussex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,1,1,0,0,2,5,7,1,7,1,7,1,"Yes","Jack Ciattarelli",7,"Republican",NA,"Strong",NA,"Republican | Strong",1,52,"woman","White","GED","$100,001-$120,000",6,2,1,0,1,0,0,NA
"UH386ni","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",85,1,1,0,0,3,6,3,2,3,2,3,2,"Yes","Omar Fateh",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,45,"man","White","GED","$40,001-$60,000",3,2,1,1,0,1,0,NA
"GG383hm","New York","Bronx","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",41,1,1,0,0,6,4,1.5,4.5,1,3,2,6,"Not sure","Zohran Mamdani",1,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,48,"woman","White","GED","$80,001-$100,000",5,2,1,0,0,0,1,"Thank you"
"FJ143cz","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,7,3,7,3,7,3,7,3,"Yes","Mikie Sherill",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,42,"man","White","4yearColl","$100,001-$120,000",6,4,1,1,0,0,1,NA
"QV281hh","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",21,NA,0,1,0,2,6,1.5,5.5,1,6,2,5,"Yes","Curtis Sliwa",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,49,"woman","White","MA","Over $200,000",11,5,1,0,1,0,0,NA
"SP966an","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",63,0,0,0,1,1,1,4,3.5,3,1,5,6,"No","Jacob Frey",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,26,"woman","Black or African American","4yearColl","$60,001-$80,000",4,4,0,0,0,1,0,NA
"QP177wa","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",20,NA,0,1,0,5,2,1,4,1,4,1,4,"Yes",NA,6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,25,"man","Black or African American","4yearColl","$120,001-$140,000",7,4,0,1,1,0,0,NA
"GN588mn","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",51,0,0,0,1,6,2,6,2,6,2,6,2,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,28,"woman","White","2yearColl","$100,001-$120,000",6,3,1,0,0,1,0,NA
"RR849jl","New Jersey","Passaic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",70,0,0,0,1,1,5,6.5,2.5,7,3,6,2,"Yes","Mikie Sherill",3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,27,"woman","White","GED","$0-$20,000",1,2,1,0,0,1,0,NA
"JF306kz","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",23,1,1,0,0,3,1,1.5,5,1,4,2,6,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,23,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,1,0,NA
"HS483lr","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",0,NA,0,1,0,6,6,6,6,6,6,6,6,"Yes","Curtis Sliwa",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,28,"woman","Black or African American","MA","$100,001-$120,000",6,5,0,0,0,1,0,NA
"LY822vz","New Jersey","Atlantic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",21,0,0,0,1,5,5,7,1,7,1,7,1,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,56,"woman","White","4yearColl","$80,001-$100,000",5,4,1,0,0,1,0,NA
"JB524sg","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",51,1,1,0,0,6,3,4.5,5.5,6,6,3,5,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,20,"woman","White","GED","$180,001-$200,000",10,2,1,0,1,0,0,NA
"EW985cq","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",75,1,1,0,0,5,3,3,3.5,4,2,2,5,"Yes","Zohran Mamdani",3,"Independent",NA,NA,"Neither","Independent | Neither",1,37,"man","Hispanic, Latino, or Spanish origin","4yearColl","$60,001-$80,000",4,4,0,1,0,0,1,"none"
"XD099vf","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,NA,0,1,0,4,4,4,4,4,4,4,4,"No",NA,2,"No preference",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,35,"woman","Black or African American","GED","$60,001-$80,000",4,2,0,0,0,0,0,NA
"LG145kt","New Jersey","Somerset","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",65,1,1,0,0,3,6,5,2,5,2,5,2,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,40,"woman","White","MA","$100,001-$120,000",6,5,1,0,1,0,0,NA
"LX033fo","New Jersey","Essex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",82,0,0,0,1,7,2,7,2,7,2,7,2,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,39,"woman","Black or African American","4yearColl","$80,001-$100,000",5,4,0,0,0,1,0,NA
"SC116cd","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",82,1,1,0,0,7,1,1,7,1,7,1,7,"Yes","Zohran Mamdani",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,42,"man","White","4yearColl","Over $200,000",11,4,1,1,0,1,0,NA
"ZB342ir","New Jersey","Atlantic","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",75,0,0,0,1,6,2,6.5,3,7,3,6,3,"Yes","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,26,"man","White","GED","$80,001-$100,000",5,2,1,1,0,1,0,NA
"PM023ts","New Jersey","Mercer","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",90,NA,0,1,0,5,3,5.5,3,5,2,6,4,"Not sure",NA,5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,52,"man","Black or African American","4yearColl","$60,001-$80,000",4,4,0,1,0,0,1,"Just my ID - CFD8B9CEF458441AA2C895A6EBB20C1C"
"NM793qu","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",39,1,1,0,0,7,3,1.5,5,1,5,2,5,"No","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,24,"woman","White","4yearColl","Over $200,000",11,4,1,0,0,1,0,NA
"YV827mq","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",100,0,0,0,1,4,5,3.5,3,3,2,4,4,"Yes","Jacob Frey",1,"Democrat","Strong",NA,NA,"Democrat | Strong",1,38,"woman","White","2yearColl","$20,001-$40,000",2,3,1,0,0,1,0,NA
"TD613yr","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",67,0,0,0,1,2,7,7,1,7,1,7,1,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,72,"woman","Black or African American","2yearColl","$60,001-$80,000",4,3,0,0,0,1,0,NA
"EG493ei","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",86,0,0,0,1,6,4,6.5,3,7,2,6,4,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,65,"man","White","GED","$20,001-$40,000",2,2,1,1,0,1,0,NA
"QG445iw","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",46,0,0,0,1,7,3,5.5,2.5,7,1,4,4,"Yes","Mikie Sherill",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,60,"woman","White","4yearColl","Over $200,000",11,4,1,0,1,0,0,NA
"PN164mc","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",59,1,1,0,0,6,1,1,5.5,1,5,1,6,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,61,"man","White","2yearColl","$40,001-$60,000",3,3,1,1,0,1,0,NA
"NA750rb","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",14,1,1,0,0,5,2,6,1.5,6,1,6,2,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,39,"woman","Black or African American","4yearColl","$40,001-$60,000",3,4,0,0,1,0,0,NA
"MH054vz","New Jersey","Ocean","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,1,1,0,0,3,4,6.5,2,6,2,7,2,"Yes","Jack Ciattarelli",5,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,37,"man","White","4yearColl","$140,001-$160,000",8,4,1,1,0,0,1,NA
"WS238ph","New Jersey","Bergen","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",30,0,0,0,1,4,2,6,1.5,6,2,6,1,"Yes","Mikie Sherill",3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,40,"woman","Black or African American","4yearColl","$100,001-$120,000",6,4,0,0,0,1,0,NA
"RD786um","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",30,1,1,0,0,3,5,3.5,4.5,3,5,4,4,"No","Zohran Mamdani",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,21,"woman","Asian","GED","$20,001-$40,000",2,2,0,0,0,1,0,NA
"TS436wo","New York","Kings","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",63,1,1,0,0,4,3,4,4.5,3,5,5,4,"Yes","Zohran Mamdani",2,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,24,"woman","White","4yearColl","$100,001-$120,000",6,4,1,0,0,1,0,NA
"DU577as","New Jersey","Burlington","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",10,NA,0,1,0,4,4,4,4,4,4,4,4,"No",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,29,"woman","White","4yearColl","$160,001-$180,000",9,4,1,0,0,0,1,NA
"AS297fm","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",75,NA,0,1,0,7,7,1,1,1,1,1,1,"Yes","Whoever is the Republican",7,"Republican",NA,"Strong",NA,"Republican | Strong",1,43,"man","White","4yearColl","$20,001-$40,000",2,4,1,1,1,0,0,NA
"ZB886yd","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,0,0,0,1,7,3,7,3.5,7,4,7,3,"Yes","Mikie Sherill",4,"No preference",NA,NA,"Neither","Independent | Neither",1,24,"man","Hispanic, Latino, or Spanish origin","2yearColl","$60,001-$80,000",4,3,0,1,0,0,0,NA
"QG970gp","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,1,1,0,0,3,3,5,2.5,5,2,5,3,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Neither","Independent | Neither",1,53,"woman","White","4yearColl","Over $200,000",11,4,1,0,0,0,1,NA
"CD573mo","New Jersey","Hunterdon","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,1,1,0,0,5,1,5.5,2,6,1,5,3,"Yes","Jack Ciattarelli",6,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,49,"man","White","GED","$80,001-$100,000",5,2,1,1,1,0,0,"Not a robot."
"IQ449sr","Washington","Snohomish","Bruce Harrell","Katie Wilson","Mayoral","Seattle",20,NA,0,1,0,2,5,4.5,2,4,1,5,3,"No",NA,3,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,19,"woman","White","GED","$120,001-$140,000",7,2,1,0,0,1,0,NA
"YY784fs","New Jersey","Morris","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",35,0,0,0,1,6,2,5.5,1.5,6,1,5,2,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,48,"man","multiracial","2yearColl","$60,001-$80,000",4,3,0,1,0,1,0,"Important election coming to our state. Hoping Sherrill can pull it off. Looks like it’s going to be tight. Thanks for the study on this topic!"
"ZW882pu","New Jersey","Hunterdon","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",20,1,1,0,0,2,6,7,2,7,2,7,2,"Yes","Jack Ciattarelli",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,52,"woman","White","GED","Over $200,000",11,2,1,0,1,0,0,NA
"CI254xi","New Jersey","Hudson","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",60,0,0,0,1,5,1,6,2.5,6,3,6,2,"Not sure","Mikie Sherill",4,"Independent",NA,NA,"Closer to Republican","Independent | Closer to Republican",1,27,"man","White","4yearColl",NA,NA,4,1,1,0,0,1,NA
"LB610fy","New Jersey","Sussex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",55,0,0,0,1,7,2,7,2.5,7,2,7,3,"Yes","Mikie Sherill",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,46,"man","White","4yearColl","$120,001-$140,000",7,4,1,1,0,1,0,NA
"SM968ox","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",79,0,0,0,1,7,4,1,6,1,5,1,7,"Yes","Andrew Cuomo",6,"Republican",NA,"Strong",NA,"Republican | Strong",1,21,"man","White","GED","Over $200,000",11,2,1,1,1,0,0,NA
"FF161fp","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",32,0,0,0,1,3,5,3,1.5,3,1,3,2,"Yes","Bruce Harrell",3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,60,"woman","Black or African American","2yearColl","$20,001-$40,000",2,3,0,0,0,1,0,NA
"QZ581md","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",65,0,0,0,1,3,6,3,2,3,2,3,2,"No","Jacob Frey",3,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,37,"woman","White","4yearColl","$40,001-$60,000",3,4,1,0,0,0,1,NA
"JX852rn","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",41,1,1,0,0,6,3,1,6.5,1,7,1,6,"No","Katie Wilson",5,"Republican",NA,"Not very strong",NA,"Republican | Not very strong",1,54,"man","White","GED","$0-$20,000",1,2,1,1,1,0,0,NA
"JI468ew","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",80,NA,0,1,0,1,2,5,2.5,5,2,5,3,"No",NA,3,"No preference",NA,NA,"Neither","Independent | Neither",1,27,"man","White","GED","$0-$20,000",1,2,1,1,0,0,0,NA
"DA963dk","New York","New York","Zohran Mamdani","Andrew Cuomo","Mayoral","New York City",55,NA,0,1,0,6,3,2,5.5,2,5,2,6,"Yes","Curtis Sliwa",4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,49,"man","Black or African American","2yearColl","$0-$20,000",1,3,0,1,0,0,1,"None"
"DT392sc","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",51,1,1,0,0,2,6,7,1,7,1,7,1,"Yes","Omar Fateh",1,"No preference",NA,NA,"Neither","Independent | Neither",1,25,NA,"White","MA","$60,001-$80,000",4,5,1,NA,0,0,0,NA
"CG795vr","New Jersey","Middlesex","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",39,0,0,0,1,5,6,3,3,1,2,5,4,"Yes","Mikie Sherill",3,"Democrat","Strong",NA,NA,"Democrat | Strong",1,30,"woman","Asian","4yearColl","Over $200,000",11,4,0,0,0,1,0,NA
"GR578lv","Minnesota","Hennepin","Jacob Frey","Omar Fateh","Mayoral","Minneapolis",31,0,0,0,1,1,6,3,1.5,2,2,4,1,"Yes","Jacob Frey",2,"Democrat","Strong",NA,NA,"Democrat | Strong",1,23,"man","White","4yearColl","$80,001-$100,000",5,4,1,1,0,1,0,NA
"OP482sd","Washington","King","Bruce Harrell","Katie Wilson","Mayoral","Seattle",80,1,1,0,0,3,4,4,3,4,2,4,4,"Not sure","Katie Wilson",4,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,38,"woman","Asian","4yearColl","$20,001-$40,000",2,4,0,0,0,1,0,NA
"SI156hg","New Jersey","Camden","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",40,NA,0,1,0,5,3,5,3,5,3,5,3,"Not sure",NA,4,"Independent",NA,NA,"Neither","Independent | Neither",1,44,"man","White","GED","$60,001-$80,000",4,2,1,1,0,0,1,"I wish we weren't trapped in a 2 party system."
"UR836vb","New Jersey","Monmouth","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",34,0,0,0,1,6,4,6.5,3,7,3,6,3,"Yes","Mikie Sherill",1,"Democrat","Not very strong",NA,NA,"Democrat | Not very strong",1,30,"woman","Black or African American","MA","$40,001-$60,000",3,5,0,0,0,1,0,NA
"PG135ey","New Jersey","Union","Jack Ciattarelli","Mikie Sherill","Gubernatorial","New Jersey",0,1,1,0,0,3,3,5.5,3,6,3,5,3,"Yes","Jack Ciattarelli",4,"Independent",NA,NA,"Closer to Democratic","Independent | Closer to Democratic",1,37,"man","White","4yearColl","Over $200,000",11,4,1,1,0,0,1,NA
